journal,ISSN,volume,issue,narticles
toxins,2072-6651,14,1,65
toxins,2072-6651,14,2,92
toxins,2072-6651,14,3,71
toxins,2072-6651,14,4,61
toxins,2072-6651,14,5,74
toxins,2072-6651,14,6,57
toxins,2072-6651,14,7,86
toxins,2072-6651,14,8,70
toxins,2072-6651,14,9,71
toxins,2072-6651,14,10,75
toxins,2072-6651,14,11,91
toxins,2072-6651,14,12,75
toxins,2072-6651,15,1,80
toxins,2072-6651,15,2,87
toxins,2072-6651,15,3,5
tropicalmed,2414-6366,2,1,4
tropicalmed,2414-6366,2,2,15
tropicalmed,2414-6366,2,3,29
tropicalmed,2414-6366,2,4,16
tropicalmed,2414-6366,3,1,35
tropicalmed,2414-6366,3,2,34
tropicalmed,2414-6366,3,3,35
tropicalmed,2414-6366,3,4,23
tropicalmed,2414-6366,4,1,54
tropicalmed,2414-6366,4,2,42
tropicalmed,2414-6366,4,3,24
tropicalmed,2414-6366,4,4,26
tropicalmed,2414-6366,5,1,47
tropicalmed,2414-6366,5,2,58
tropicalmed,2414-6366,5,3,44
tropicalmed,2414-6366,5,4,39
tropicalmed,2414-6366,6,1,39
tropicalmed,2414-6366,6,2,67
tropicalmed,2414-6366,6,3,64
tropicalmed,2414-6366,6,4,43
tropicalmed,2414-6366,7,1,13
tropicalmed,2414-6366,7,2,21
tropicalmed,2414-6366,7,3,17
tropicalmed,2414-6366,7,4,11
tropicalmed,2414-6366,7,5,19
tropicalmed,2414-6366,7,6,31
tropicalmed,2414-6366,7,7,31
tropicalmed,2414-6366,7,8,60
tropicalmed,2414-6366,7,9,48
tropicalmed,2414-6366,7,10,74
tropicalmed,2414-6366,7,11,67
tropicalmed,2414-6366,7,12,56
tropicalmed,2414-6366,8,1,67
tropicalmed,2414-6366,8,2,63
tropicalmed,2414-6366,8,3,3
universe,2218-1997,3,1,27
universe,2218-1997,3,2,24
universe,2218-1997,3,3,15
universe,2218-1997,3,4,19
universe,2218-1997,4,1,19
universe,2218-1997,4,2,23
universe,2218-1997,4,3,15
universe,2218-1997,4,4,4
universe,2218-1997,4,5,5
universe,2218-1997,4,6,7
universe,2218-1997,4,7,8
universe,2218-1997,4,8,9
universe,2218-1997,4,9,7
universe,2218-1997,4,10,13
universe,2218-1997,4,11,21
universe,2218-1997,4,12,18
universe,2218-1997,5,1,39
universe,2218-1997,5,2,27
universe,2218-1997,5,3,20
universe,2218-1997,5,4,9
universe,2218-1997,5,5,37
universe,2218-1997,5,6,26
universe,2218-1997,5,7,19
universe,2218-1997,5,8,12
universe,2218-1997,5,9,13
universe,2218-1997,5,10,12
universe,2218-1997,5,11,5
universe,2218-1997,5,12,7
universe,2218-1997,6,1,19
universe,2218-1997,6,2,16
universe,2218-1997,6,3,12
universe,2218-1997,6,4,13
universe,2218-1997,6,5,10
universe,2218-1997,6,6,17
universe,2218-1997,6,7,12
universe,2218-1997,6,8,28
universe,2218-1997,6,9,29
universe,2218-1997,6,10,32
universe,2218-1997,6,11,32
universe,2218-1997,6,12,25
universe,2218-1997,7,1,20
universe,2218-1997,7,2,25
universe,2218-1997,7,3,31
universe,2218-1997,7,4,35
universe,2218-1997,7,5,47
universe,2218-1997,7,6,45
universe,2218-1997,7,7,49
universe,2218-1997,7,8,61
universe,2218-1997,7,9,39
universe,2218-1997,7,10,39
universe,2218-1997,7,11,63
universe,2218-1997,7,12,54
universe,2218-1997,8,1,56
universe,2218-1997,8,2,82
universe,2218-1997,8,3,57
universe,2218-1997,8,4,53
universe,2218-1997,8,5,45
universe,2218-1997,8,6,44
universe,2218-1997,8,7,49
universe,2218-1997,8,8,51
universe,2218-1997,8,9,54
universe,2218-1997,8,10,58
universe,2218-1997,8,11,60
universe,2218-1997,8,12,55
universe,2218-1997,9,1,56
universe,2218-1997,9,2,55
universe,2218-1997,9,3,3
vaccines,2076-393X,5,1,8
vaccines,2076-393X,5,2,7
vaccines,2076-393X,5,3,15
vaccines,2076-393X,5,4,21
vaccines,2076-393X,6,1,16
vaccines,2076-393X,6,2,18
vaccines,2076-393X,6,3,31
vaccines,2076-393X,6,4,19
vaccines,2076-393X,7,1,33
vaccines,2076-393X,7,2,23
vaccines,2076-393X,7,3,65
vaccines,2076-393X,7,4,96
vaccines,2076-393X,8,1,144
vaccines,2076-393X,8,2,196
vaccines,2076-393X,8,3,216
vaccines,2076-393X,8,4,228
vaccines,2076-393X,9,1,66
vaccines,2076-393X,9,2,120
vaccines,2076-393X,9,3,117
vaccines,2076-393X,9,4,106
vaccines,2076-393X,9,5,126
vaccines,2076-393X,9,6,147
vaccines,2076-393X,9,7,122
vaccines,2076-393X,9,8,135
vaccines,2076-393X,9,9,110
vaccines,2076-393X,9,10,160
vaccines,2076-393X,9,11,164
vaccines,2076-393X,9,12,137
vaccines,2076-393X,10,1,135
vaccines,2076-393X,10,2,207
vaccines,2076-393X,10,3,141
vaccines,2076-393X,10,4,150
vaccines,2076-393X,10,5,196
vaccines,2076-393X,10,6,152
vaccines,2076-393X,10,7,183
vaccines,2076-393X,10,8,207
vaccines,2076-393X,10,9,198
vaccines,2076-393X,10,10,203
vaccines,2076-393X,10,11,206
vaccines,2076-393X,10,12,205
vaccines,2076-393X,11,1,196
vaccines,2076-393X,11,2,295
vaccines,2076-393X,11,3,24
vetsci,2306-7381,4,1,19
vetsci,2306-7381,4,2,13
vetsci,2306-7381,4,3,14
vetsci,2306-7381,4,4,22
vetsci,2306-7381,5,1,31
vetsci,2306-7381,5,2,29
vetsci,2306-7381,5,3,21
vetsci,2306-7381,5,4,22
vetsci,2306-7381,6,1,34
vetsci,2306-7381,6,2,24
vetsci,2306-7381,6,3,16
vetsci,2306-7381,6,4,29
vetsci,2306-7381,7,1,34
vetsci,2306-7381,7,2,45
vetsci,2306-7381,7,3,63
vetsci,2306-7381,7,4,67
vetsci,2306-7381,8,1,12
vetsci,2306-7381,8,2,23
vetsci,2306-7381,8,3,18
vetsci,2306-7381,8,4,13
vetsci,2306-7381,8,5,21
vetsci,2306-7381,8,6,29
vetsci,2306-7381,8,7,22
vetsci,2306-7381,8,8,30
vetsci,2306-7381,8,9,32
vetsci,2306-7381,8,10,42
vetsci,2306-7381,8,11,45
vetsci,2306-7381,8,12,47
vetsci,2306-7381,9,1,32
vetsci,2306-7381,9,2,63
vetsci,2306-7381,9,3,53
vetsci,2306-7381,9,4,46
vetsci,2306-7381,9,5,55
vetsci,2306-7381,9,6,56
vetsci,2306-7381,9,7,71
vetsci,2306-7381,9,8,73
vetsci,2306-7381,9,9,60
vetsci,2306-7381,9,10,73
vetsci,2306-7381,9,11,68
vetsci,2306-7381,9,12,56
vetsci,2306-7381,10,1,65
vetsci,2306-7381,10,2,106
vetsci,2306-7381,10,3,8
viruses,1999-4915,9,1,24
viruses,1999-4915,9,2,13
viruses,1999-4915,9,3,24
viruses,1999-4915,9,4,31
viruses,1999-4915,9,5,32
viruses,1999-4915,9,6,33
viruses,1999-4915,9,7,36
viruses,1999-4915,9,8,41
viruses,1999-4915,9,9,28
viruses,1999-4915,9,10,47
viruses,1999-4915,9,11,44
viruses,1999-4915,9,12,38
viruses,1999-4915,10,1,50
viruses,1999-4915,10,2,48
viruses,1999-4915,10,3,41
viruses,1999-4915,10,4,76
viruses,1999-4915,10,5,62
viruses,1999-4915,10,6,61
viruses,1999-4915,10,7,51
viruses,1999-4915,10,8,57
viruses,1999-4915,10,9,66
viruses,1999-4915,10,10,65
viruses,1999-4915,10,11,84
viruses,1999-4915,10,12,71
viruses,1999-4915,11,1,90
viruses,1999-4915,11,2,107
viruses,1999-4915,11,3,106
viruses,1999-4915,11,4,86
viruses,1999-4915,11,5,93
viruses,1999-4915,11,6,96
viruses,1999-4915,11,7,97
viruses,1999-4915,11,8,91
viruses,1999-4915,11,9,113
viruses,1999-4915,11,10,93
viruses,1999-4915,11,11,109
viruses,1999-4915,11,12,85
viruses,1999-4915,12,1,125
viruses,1999-4915,12,2,126
viruses,1999-4915,12,3,107
viruses,1999-4915,12,4,125
viruses,1999-4915,12,5,98
viruses,1999-4915,12,6,110
viruses,1999-4915,12,7,94
viruses,1999-4915,12,8,119
viruses,1999-4915,12,9,154
viruses,1999-4915,12,10,144
viruses,1999-4915,12,11,142
viruses,1999-4915,12,12,132
viruses,1999-4915,13,1,142
viruses,1999-4915,13,2,213
viruses,1999-4915,13,3,177
viruses,1999-4915,13,4,183
viruses,1999-4915,13,5,233
viruses,1999-4915,13,6,237
viruses,1999-4915,13,7,232
viruses,1999-4915,13,8,256
viruses,1999-4915,13,9,214
viruses,1999-4915,13,10,219
viruses,1999-4915,13,11,228
viruses,1999-4915,13,12,219
viruses,1999-4915,14,1,165
viruses,1999-4915,14,2,281
viruses,1999-4915,14,3,206
viruses,1999-4915,14,4,191
viruses,1999-4915,14,5,274
viruses,1999-4915,14,6,229
viruses,1999-4915,14,7,246
viruses,1999-4915,14,8,248
viruses,1999-4915,14,9,241
viruses,1999-4915,14,10,233
viruses,1999-4915,14,11,275
viruses,1999-4915,14,12,240
viruses,1999-4915,15,1,259
viruses,1999-4915,15,2,329
viruses,1999-4915,15,3,20
water,2073-4441,9,1,69
water,2073-4441,9,2,80
water,2073-4441,9,3,81
water,2073-4441,9,4,69
water,2073-4441,9,5,63
water,2073-4441,9,6,87
water,2073-4441,9,7,104
water,2073-4441,9,8,73
water,2073-4441,9,9,97
water,2073-4441,9,10,90
water,2073-4441,9,11,92
water,2073-4441,9,12,86
water,2073-4441,10,1,90
water,2073-4441,10,2,145
water,2073-4441,10,3,111
water,2073-4441,10,4,188
water,2073-4441,10,5,135
water,2073-4441,10,6,148
water,2073-4441,10,7,149
water,2073-4441,10,8,142
water,2073-4441,10,9,177
water,2073-4441,10,10,208
water,2073-4441,10,11,212
water,2073-4441,10,12,180
water,2073-4441,11,1,181
water,2073-4441,11,2,220
water,2073-4441,11,3,229
water,2073-4441,11,4,240
water,2073-4441,11,5,242
water,2073-4441,11,6,203
water,2073-4441,11,7,210
water,2073-4441,11,8,212
water,2073-4441,11,9,218
water,2073-4441,11,10,243
water,2073-4441,11,11,229
water,2073-4441,11,12,237
water,2073-4441,12,1,308
water,2073-4441,12,2,307
water,2073-4441,12,3,308
water,2073-4441,12,4,298
water,2073-4441,12,5,292
water,2073-4441,12,6,328
water,2073-4441,12,7,232
water,2073-4441,12,8,243
water,2073-4441,12,9,336
water,2073-4441,12,10,301
water,2073-4441,12,11,343
water,2073-4441,12,12,297
water,2073-4441,13,1,109
water,2073-4441,13,2,135
water,2073-4441,13,3,146
water,2073-4441,13,4,188
water,2073-4441,13,5,166
water,2073-4441,13,6,137
water,2073-4441,13,7,123
water,2073-4441,13,8,128
water,2073-4441,13,9,195
water,2073-4441,13,10,109
water,2073-4441,13,11,175
water,2073-4441,13,12,105
water,2073-4441,13,13,161
water,2073-4441,13,14,116
water,2073-4441,13,15,146
water,2073-4441,13,16,173
water,2073-4441,13,17,140
water,2073-4441,13,18,152
water,2073-4441,13,19,193
water,2073-4441,13,20,143
water,2073-4441,13,21,208
water,2073-4441,13,22,166
water,2073-4441,13,23,164
water,2073-4441,13,24,183
water,2073-4441,14,1,133
water,2073-4441,14,2,139
water,2073-4441,14,3,237
water,2073-4441,14,4,168
water,2073-4441,14,5,158
water,2073-4441,14,6,160
water,2073-4441,14,7,184
water,2073-4441,14,8,137
water,2073-4441,14,9,206
water,2073-4441,14,10,148
water,2073-4441,14,11,158
water,2073-4441,14,12,150
water,2073-4441,14,13,163
water,2073-4441,14,14,139
water,2073-4441,14,15,170
water,2073-4441,14,16,139
water,2073-4441,14,17,180
water,2073-4441,14,18,167
water,2073-4441,14,19,255
water,2073-4441,14,20,159
water,2073-4441,14,21,239
water,2073-4441,14,22,203
water,2073-4441,14,23,191
water,2073-4441,14,24,156
water,2073-4441,15,1,213
water,2073-4441,15,2,162
water,2073-4441,15,3,235
water,2073-4441,15,4,221
water,2073-4441,15,5,26
